row_id,pid,question,comment_clean,out_misrep,out_emo_lang,out_ideo_extrem,out_slip_slope,out_insult,out_mock_sarc,out_threat,pa_dress,pa_appear,pa_attit,pa_interact,pa_humor,pa_other,pb_sex,pb_lgbtq,pb_race,pb_origin,pb_nuero_div,pb_phys_able,pb_pol_affil,complex,constructive,reflective
955,13136172,weaknesses,The weaknesses of the course were the instructions for a few of the assignments. There wasn't anything in particular that I disliked. I did not find any of the methods ineffective that I can think of.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,33743165,weaknesses,Major weakness in the course from a student is the major time commitment and fast paced. With the assignments given in class plus the outside homework's plus on top of all that the milestone projects with your group. It is all very possible but very annoying how much time I have to spend on this class outside of class because there is so much going on.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,32506830,improved,Make it less confusing for the due dates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,38699599,improved,"I was actually looking forward the the podcast speech, maybe make it a requirement that the other speeches have a decent introduction rather than a speech giving an introduction with vague instructions so there would be more space for it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,20288006,improved,"Have a structure, make a syllabus and stick with it. Be prepared for class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,89429966,weaknesses,"It felt surface level to me. There were lots of philosophical discussions about whether something should be considered a disability, or harassment, for example; but the course was missing the details about the law. We never really dug into the weeds of how the law gets applied aside from a few highlights.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,29276608,weaknesses,"The course did not have a syllabus until after a few weeks and the writing assignments were graded at a grad school level. Additionally, there were no rubrics for any of the assignments and there were no guidelines to follow. It doesn't seem fair to grade harshly when there are no specific requirements. If you're going to give out a project with no details, no rubric, and no idea where you want us to go with it, respond to our emails and don't take a week off right before it's due. And if you're gonna do all that, don't take a dump all over the report we put together.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1144,45571924,improved,I can't think of anything,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,39896036,weaknesses,The weaknesses were not clear enough instructions. I disliked the assignments being due at 8am. The teaching methods that weren't effective were handbook readings.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,22631337,strengths,"The methods used to teach certain aspects of the material were unique and promoted mental retention, such as the multiple thought experiment scenarios like the 13 colony scenario",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,30632149,weaknesses,"One of the major weaknesses of the course was that there was too much lecturing and not enough classroom discussion. Because it is an ethics course, there should be more points of view to help guide the discussion. It also would allow the class to not feel as slow-paced. Another thing that was a weakness of the course was the amount of outside reading that was expected. One of the expectations of the course was that it was to be treated the same as any major specific course. This argument does not hold, however, because it was said that this course can apply to both engineers and medical students. 99% of the topics that were discussed were for medical students and 1% was for engineers, and those engineers were civil and mechanical engineers. As an ECCS major in the engineering department there was not much that felt relevant to me. This also made most of the lectures feel slower.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
26,54441340,weaknesses,I didnÂ’t like the online group assignments because I felt like there was a disconnect between everyone who participated. ItÂ’s effectiveness was also lacking when compared to the in workshops.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,35860799,improved,more involving class activities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,72880490,weaknesses,"I did not like the accessibility to the textbook. The book itself is very expensive and elusive and while it is available to students in the library, it is never convenient to go check it out.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,97971110,weaknesses,"The site visit to the Allen County courthouse and the lack of big picture on the course and how the subject matter flow would work. The judge we visited shared her career experience and learnings a the way but never really took anything from it related to CivPro. Everything in the course seemed haphazard and disjointed, many times we would receive reading assignments the morning of class, leaving little to no time to prepare for the 830am show time. Playing cards were drawn for cold calls which ended up not being equitable as there were many in class who were never engaged in discussion.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1937,77216255,weaknesses,"This might not be Professor Baez's fault, but the paper requirements do not have clear instructions in the student handbook. (No font size, no specific font, no requirement for how many cites the paper should have, etc.) I felt like I was writing this paper with little to no instruction.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,73366547,instructor,an absolute king,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,39211851,weaknesses,Often time the professor goes on rants and I think often times people would zone out because of them.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,40452377,weaknesses,"- I wish the lecture was simple, it seemed like we spent a lot of time on each individual slide, discussing the same topic - There was a lot of assignments, I think rather than a pre-class + post-class and a quiz each week, choose one. Either discussion or a quiz. It was a lot to remember to complete. - The activities were confusing at times. I didn't understand some of the questions that were asked. (simpler content) - I felt like assignments were graded fairly harsh. I put a lot of time and effort into some of them and still received a lower grade compared to ones I didn't. I also felt a lot of the post class discussions were opinion based, therefore I didn't understand why points were taken off (more clear comments on assignments).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590,28884178,weaknesses,I wish there weren't so many concerts we had to attend.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,46395248,weaknesses,"For some concepts like Psychrometrics, there was not enough review to help get a good understanding of them, at least in terms of the exam. It would have been nice to go over some of the common terminology in class so we could have it fresh in our minds. I also would have liked if we could have used the high-speed camera. The equation sheet was kind of inconsistent at times which could be annoying.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,72499874,strengths,"Very engaging class, had more arguments here than in critical thinking class. The professor is very weird and entertaining both in a good way. Hedgehogs especially brought out the fun in the slides. I enjoy lectures so I have no issue with the way he taught, he also used a lot of examples within the class itself and even worked the students into jokes within the slides for the lecture. Professor also brought scones almost every week. He has brownie points from me.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,17732825,weaknesses,"Sort of disorganized, rubric was slightly confusing and dates were frequently shifted around due to going to conferences or being out in general.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,41499676,improved,I don't think this course needs to be improved at all.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,36067733,weaknesses,"My biggest complaint about this course was a lack of consistency. Maybe it was a result of inconsistency from the city of Kenton. Maybe it was a result of the flexibility provided for students to choose their own routes and have completely different design processes. Regardless of the reason, it seemed like the advisors were often on different pages when it came to expectations for their capstone group. I was told that faculty from the civil department met once a week and most weeks held a discussion about this capstone course. If this was indeed the case, you would think that the expectations would be similar and only differ as a result of the different goals and design processes of each capstone group. Instead, I often got the impression that each advisor had very different expectations for their capstone group when it came time to have advisor meetings or present for a PRB. A little more consistency throughout the year would have been much less confusing and possibly even yielded better results from the capstone groups.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,68396963,strengths,I enjoyed the segments from the hospital pharmacists,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,35447827,weaknesses,It became stressful at some points,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,15427692,weaknesses,"The one thing I didn't like about the course was the medical humanities textbook and some of the er readings. When the PDF was like 12 pages or it was in the medical humanities book, I normally just skimmed because I couldn't get into those readings. They didn't interest me and I felt like they sometimes were too historically focused, which could have been okay, but our class discussions never went that direction.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,93790267,weaknesses,weakness of this course is that no matter how much you've studied for the exam you can still end up getting a poor grade because the questions were odd and there is an overload of projects with time to do them varying like there might be a whole week break during the middle of one so you and your group mates cant meet to get stuff done.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
